age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
24,admin,single,secondary,no,795,yes,no,unknown,27,may,209,2,-1,0,unknown,0
44,blue,married,secondary,no,0,yes,no,cellular,17,nov,139,3,-1,0,unknown,0
47,technician,married,secondary,no,293,no,no,cellular,1,jun,251,1,90,1,success,1
27,services,single,secondary,no,118,yes,yes,unknown,12,may,53,1,-1,0,unknown,0
32,services,married,secondary,no,0,yes,yes,unknown,7,may,255,2,-1,0,unknown,0
46,unknown,married,tertiary,no,5837,no,no,unknown,17,jun,71,1,-1,0,unknown,0
29,technician,single,secondary,no,825,no,no,cellular,25,jun,472,2,-1,0,unknown,1
23,blue,married,secondary,no,-213,yes,yes,unknown,26,may,87,2,-1,0,unknown,0
44,technician,divorced,secondary,no,268,no,no,unknown,17,jun,108,6,-1,0,unknown,0
34,management,single,tertiary,no,2455,no,no,cellular,8,aug,244,6,-1,0,unknown,0
42,management,married,secondary,no,-32,yes,no,unknown,13,may,77,1,-1,0,unknown,0
47,admin,married,primary,no,68,yes,no,unknown,2,jun,754,2,-1,0,unknown,0
51,blue,married,primary,no,581,no,no,cellular,25,aug,121,4,-1,0,unknown,0
32,services,divorced,secondary,no,264,no,no,cellular,10,jul,71,1,-1,0,unknown,0
32,blue,single,secondary,no,3044,yes,no,cellular,20,apr,533,1,-1,0,unknown,0
54,management,married,tertiary,no,446,no,no,cellular,2,jun,122,2,91,8,failure,0
50,housemaid,married,tertiary,no,6181,no,no,unknown,17,jun,1162,2,-1,0,unknown,0
43,management,single,secondary,no,-228,yes,yes,unknown,16,may,122,2,-1,0,unknown,0
41,technician,married,tertiary,no,3700,no,no,cellular,19,nov,136,1,-1,0,unknown,0
29,admin,married,tertiary,no,111,no,no,cellular,14,may,208,1,-1,0,unknown,0
30,blue,single,secondary,yes,4,yes,no,unknown,23,may,84,3,-1,0,unknown,0
31,technician,single,secondary,no,205,yes,no,unknown,3,jun,342,2,-1,0,unknown,0
43,management,single,secondary,no,1063,yes,no,cellular,5,feb,141,3,-1,0,unknown,0
47,admin,married,secondary,no,1647,no,no,cellular,27,aug,39,13,-1,0,unknown,0
31,services,single,secondary,no,203,yes,no,unknown,29,may,442,3,-1,0,unknown,0
38,management,single,tertiary,no,7303,yes,no,cellular,20,apr,164,6,-1,0,unknown,0
28,self,single,tertiary,no,805,no,no,cellular,26,may,69,1,99,1,success,0
32,technician,single,secondary,no,1107,no,no,cellular,27,aug,113,8,-1,0,unknown,0
57,entrepreneur,married,tertiary,no,1828,yes,no,cellular,19,nov,68,1,-1,0,unknown,0
31,technician,married,secondary,no,106,yes,no,unknown,13,may,101,13,-1,0,unknown,0
33,retired,married,primary,no,171,yes,no,cellular,12,may,304,3,-1,0,unknown,0
49,management,married,tertiary,no,108,no,no,cellular,26,aug,210,6,-1,0,unknown,0
54,management,single,tertiary,no,1464,yes,yes,unknown,26,may,425,4,-1,0,unknown,0
57,retired,married,tertiary,no,-5,no,no,cellular,10,jul,42,1,-1,0,unknown,0
29,unemployed,single,secondary,no,2424,no,no,cellular,6,feb,93,1,-1,0,unknown,0
41,admin,married,secondary,no,158,yes,no,cellular,1,oct,250,2,120,4,other,0
35,services,married,secondary,no,-138,yes,no,telephone,17,jul,197,3,-1,0,unknown,0
39,management,married,secondary,no,46,yes,no,cellular,26,aug,298,10,-1,0,unknown,0
37,technician,married,secondary,no,3728,no,no,unknown,20,jun,55,4,-1,0,unknown,0
28,blue,single,secondary,no,-284,yes,no,unknown,12,may,162,1,-1,0,unknown,0
31,management,single,tertiary,no,816,yes,no,cellular,16,apr,339,1,-1,0,unknown,0
27,technician,single,secondary,no,1693,yes,no,unknown,26,may,101,2,-1,0,unknown,0
49,technician,single,secondary,no,3972,no,no,cellular,19,nov,37,2,-1,0,unknown,0
26,blue,married,primary,no,178,yes,no,unknown,4,jun,833,2,-1,0,unknown,0
52,blue,married,primary,no,2439,yes,no,unknown,30,may,212,3,-1,0,unknown,0
49,housemaid,divorced,primary,no,198,yes,no,unknown,13,may,205,3,-1,0,unknown,0
37,housemaid,married,secondary,yes,-205,no,yes,cellular,18,jul,199,1,-1,0,unknown,0
48,technician,married,secondary,no,71,no,no,unknown,20,jun,524,4,-1,0,unknown,0
48,technician,married,tertiary,no,0,no,no,telephone,26,aug,176,15,-1,0,unknown,0
35,blue,single,primary,no,3798,no,no,unknown,6,jun,19,1,-1,0,unknown,0
30,blue,single,secondary,no,148,no,no,cellular,2,apr,206,1,-1,0,unknown,0
36,technician,married,secondary,no,24,yes,no,cellular,18,nov,59,1,-1,0,unknown,0
59,management,married,tertiary,yes,782,no,yes,cellular,13,aug,127,2,-1,0,unknown,0
31,blue,married,primary,no,76,no,yes,telephone,7,jul,146,4,-1,0,unknown,0
24,services,single,unknown,no,2022,no,no,cellular,23,apr,159,4,-1,0,unknown,1
52,management,married,unknown,no,2240,yes,no,unknown,13,may,845,1,-1,0,unknown,1
43,admin,single,secondary,no,375,no,yes,cellular,21,jul,163,4,-1,0,unknown,0
55,housemaid,single,secondary,no,1606,no,no,telephone,17,nov,762,1,-1,0,unknown,0
38,management,married,tertiary,no,7255,yes,no,cellular,20,apr,410,2,-1,0,unknown,0
31,blue,married,secondary,no,297,yes,no,unknown,12,may,480,1,-1,0,unknown,0
30,admin,married,secondary,no,0,no,no,cellular,1,jun,318,1,-1,0,unknown,1
61,technician,married,primary,no,6384,no,no,cellular,16,oct,55,2,-1,0,unknown,0
29,unemployed,single,secondary,no,1055,no,no,cellular,23,sep,427,1,603,1,failure,1
26,blue,single,secondary,no,535,no,no,cellular,14,aug,125,1,-1,0,unknown,1
43,blue,divorced,secondary,no,16,yes,no,unknown,14,may,485,2,-1,0,unknown,0
33,technician,single,secondary,no,4240,yes,no,cellular,20,apr,508,1,-1,0,unknown,0
50,blue,married,secondary,no,181,yes,no,cellular,17,apr,599,2,-1,0,unknown,0
64,blue,married,primary,no,1904,no,no,telephone,12,aug,67,2,-1,0,unknown,0
34,self,single,tertiary,no,36,no,no,telephone,28,jan,55,1,-1,0,unknown,0
58,technician,single,secondary,no,382,no,no,cellular,13,aug,460,2,-1,0,unknown,0
32,technician,married,secondary,no,1118,yes,yes,unknown,9,may,128,2,-1,0,unknown,0
55,unemployed,single,primary,no,274,no,no,cellular,9,feb,7,5,-1,0,unknown,0
24,technician,married,secondary,no,556,yes,no,cellular,18,aug,460,2,-1,0,unknown,1
29,blue,married,secondary,no,339,yes,no,cellular,15,may,63,3,354,2,failure,0
35,blue,single,secondary,no,142,yes,no,cellular,20,nov,155,1,-1,0,unknown,0
44,blue,married,secondary,no,3813,yes,no,unknown,3,jun,771,1,-1,0,unknown,0
41,blue,single,secondary,no,1080,yes,yes,unknown,8,may,192,4,-1,0,unknown,0
46,management,divorced,tertiary,no,194,no,no,cellular,28,jan,97,1,-1,0,unknown,0
35,management,married,tertiary,no,648,no,no,cellular,30,jul,674,2,-1,0,unknown,0
34,technician,married,tertiary,no,297,yes,no,cellular,29,jan,375,2,-1,0,unknown,0
51,blue,married,primary,no,111,yes,no,unknown,14,may,140,1,-1,0,unknown,0
35,blue,married,primary,no,14,yes,no,unknown,20,jun,35,1,-1,0,unknown,0
34,technician,married,tertiary,no,5060,yes,no,cellular,21,aug,12,21,-1,0,unknown,0
33,blue,divorced,secondary,no,714,yes,no,cellular,6,may,208,1,344,2,other,0
28,self,married,tertiary,no,476,no,yes,cellular,22,jul,630,1,-1,0,unknown,0
42,technician,married,secondary,no,2,no,no,unknown,29,may,249,2,-1,0,unknown,0
32,blue,married,primary,no,1518,yes,no,telephone,6,feb,35,3,-1,0,unknown,0
31,entrepreneur,single,tertiary,yes,-405,yes,yes,cellular,13,aug,703,2,-1,0,unknown,1
38,management,divorced,tertiary,no,637,yes,no,cellular,8,may,295,2,343,1,other,0
54,self,married,tertiary,no,542,no,no,telephone,6,feb,48,5,-1,0,unknown,0
80,retired,married,primary,no,1861,no,no,telephone,14,apr,563,2,-1,0,unknown,0
48,blue,married,primary,no,104,no,no,cellular,8,aug,103,4,-1,0,unknown,0
36,technician,single,secondary,no,966,no,no,cellular,8,oct,135,2,91,13,failure,0
71,retired,divorced,secondary,no,4380,no,no,cellular,22,sep,369,1,-1,0,unknown,1
55,technician,single,secondary,no,1199,no,yes,telephone,4,may,159,10,-1,0,unknown,0
58,management,married,tertiary,no,138,yes,yes,cellular,6,aug,107,4,-1,0,unknown,0
31,management,single,secondary,yes,20,yes,no,cellular,28,jul,141,5,-1,0,unknown,0
38,admin,married,secondary,no,1933,yes,no,cellular,16,apr,622,1,-1,0,unknown,0
48,technician,married,secondary,no,1600,no,no,cellular,5,aug,117,1,-1,0,unknown,0
57,housemaid,divorced,primary,no,395,no,no,unknown,11,jun,125,1,-1,0,unknown,0
59,services,married,primary,no,927,no,no,cellular,7,aug,1934,2,-1,0,unknown,0
22,student,single,secondary,no,1522,no,no,cellular,30,oct,368,2,-1,0,unknown,1
49,management,married,tertiary,no,489,yes,no,cellular,6,may,65,1,358,1,failure,0
29,entrepreneur,single,tertiary,no,11,yes,no,unknown,12,may,214,4,-1,0,unknown,0
21,student,single,secondary,no,491,no,no,cellular,6,aug,161,1,-1,0,unknown,0
44,technician,married,secondary,no,0,yes,no,unknown,5,may,225,2,-1,0,unknown,0
44,technician,divorced,secondary,no,26,no,no,telephone,8,jul,190,1,-1,0,unknown,0
31,self,single,tertiary,no,1657,yes,yes,cellular,28,jan,872,1,-1,0,unknown,1
47,technician,single,secondary,no,80,yes,no,cellular,16,jul,169,5,-1,0,unknown,0
45,technician,divorced,secondary,no,54,no,no,cellular,29,aug,83,3,-1,0,unknown,0
36,technician,married,secondary,no,129,yes,no,cellular,6,aug,64,2,-1,0,unknown,0
51,technician,married,secondary,no,4924,yes,no,unknown,30,may,448,1,-1,0,unknown,0
69,retired,married,tertiary,no,473,no,no,cellular,7,jul,112,1,78,1,failure,0
30,management,single,tertiary,no,218,no,no,unknown,3,jun,75,1,-1,0,unknown,0
33,management,married,tertiary,no,1390,no,no,cellular,15,jun,92,2,312,2,failure,0
37,blue,married,primary,no,403,yes,no,cellular,8,may,318,2,338,1,success,0
36,unemployed,married,secondary,yes,-318,yes,no,unknown,15,may,133,2,-1,0,unknown,0
58,services,married,secondary,no,74,no,no,cellular,29,aug,105,2,-1,0,unknown,0
41,services,divorced,secondary,no,-19,yes,no,unknown,19,may,201,1,-1,0,unknown,0
33,management,married,tertiary,no,3713,yes,no,cellular,20,nov,175,1,-1,0,unknown,0
41,admin,single,secondary,no,734,yes,no,unknown,3,jun,332,3,-1,0,unknown,0
24,admin,married,secondary,no,0,yes,no,cellular,16,apr,284,1,-1,0,unknown,0
43,entrepreneur,married,secondary,no,0,yes,no,unknown,20,jun,113,1,-1,0,unknown,0
35,blue,married,primary,no,202,yes,yes,cellular,11,may,72,2,-1,0,unknown,0
59,blue,married,secondary,no,176,no,no,cellular,29,jan,117,1,-1,0,unknown,0
39,services,divorced,secondary,no,-421,yes,yes,cellular,18,jul,374,17,-1,0,unknown,0
35,admin,single,secondary,no,111,yes,no,cellular,29,jan,55,1,195,3,failure,0
59,management,single,secondary,no,181,yes,no,unknown,9,may,485,1,-1,0,unknown,0
35,management,divorced,tertiary,no,141,no,yes,cellular,20,nov,728,1,-1,0,unknown,1
33,blue,married,secondary,no,2254,yes,no,cellular,20,nov,89,1,-1,0,unknown,0
35,admin,single,secondary,no,855,yes,no,unknown,12,may,241,3,-1,0,unknown,0
43,technician,married,secondary,no,-1701,yes,no,unknown,26,may,285,1,-1,0,unknown,0
54,blue,married,primary,no,950,yes,no,unknown,15,may,285,2,-1,0,unknown,0
34,entrepreneur,married,primary,no,7279,yes,no,cellular,12,may,882,1,-1,0,unknown,1
47,self,married,tertiary,no,1245,no,no,cellular,26,aug,17,15,-1,0,unknown,0
53,management,divorced,tertiary,no,2152,no,no,cellular,4,may,520,2,80,3,success,0
27,technician,single,secondary,no,16,no,no,unknown,19,may,193,1,-1,0,unknown,0
45,technician,married,secondary,no,2776,yes,no,cellular,27,jul,287,2,181,1,success,1
32,technician,married,secondary,no,0,no,no,unknown,2,jun,68,21,-1,0,unknown,0
49,technician,married,tertiary,no,2568,yes,no,cellular,10,jul,192,1,-1,0,unknown,0
49,retired,married,secondary,no,993,yes,yes,cellular,8,may,199,1,301,2,other,0
49,management,single,tertiary,no,11,no,no,cellular,22,aug,251,2,-1,0,unknown,0
57,retired,married,primary,no,592,no,yes,cellular,28,jul,87,5,-1,0,unknown,0
46,blue,married,secondary,no,4044,no,no,cellular,7,jul,326,3,-1,0,unknown,0
47,management,single,tertiary,no,4402,no,no,telephone,10,dec,805,1,190,1,other,1
47,services,married,secondary,no,2,no,yes,cellular,21,jul,71,15,-1,0,unknown,0
46,self,single,secondary,no,526,no,no,cellular,4,aug,326,1,96,3,success,0
56,technician,married,secondary,no,582,yes,no,cellular,24,jul,114,4,-1,0,unknown,0
47,admin,married,secondary,no,2524,yes,no,cellular,19,nov,50,1,-1,0,unknown,0
37,admin,married,unknown,no,463,yes,no,unknown,11,jun,158,1,-1,0,unknown,0
58,admin,married,secondary,no,2747,no,no,cellular,17,nov,907,2,-1,0,unknown,0
31,services,married,secondary,no,0,yes,yes,cellular,21,jul,270,4,-1,0,unknown,0
28,student,single,secondary,no,196,no,no,cellular,2,jul,423,3,-1,0,unknown,1
34,admin,married,secondary,no,21,no,no,cellular,17,apr,332,1,346,3,failure,0
38,management,married,tertiary,no,-469,yes,no,unknown,16,jun,209,12,-1,0,unknown,0
38,technician,single,secondary,no,207,no,no,unknown,19,jun,76,2,-1,0,unknown,0
38,management,married,unknown,no,546,yes,no,cellular,7,may,437,3,351,2,failure,0
54,management,married,tertiary,no,1014,no,yes,cellular,30,apr,240,1,162,2,failure,1
44,blue,married,secondary,no,2092,no,yes,unknown,18,jun,452,1,-1,0,unknown,0
36,blue,married,secondary,no,1392,no,yes,cellular,17,nov,231,1,-1,0,unknown,0
32,management,single,tertiary,no,156,yes,no,cellular,4,feb,82,2,246,6,failure,0
56,entrepreneur,divorced,tertiary,no,22946,no,no,unknown,17,jun,75,3,-1,0,unknown,0
56,retired,divorced,secondary,no,275,yes,yes,cellular,10,jul,323,1,-1,0,unknown,0
43,blue,married,primary,no,0,yes,no,cellular,12,may,48,3,285,4,failure,0
41,management,married,tertiary,no,6204,no,yes,unknown,11,jun,148,2,-1,0,unknown,0
35,technician,single,secondary,no,196,yes,no,cellular,21,nov,318,1,-1,0,unknown,0
41,admin,married,secondary,no,0,no,no,unknown,20,jun,89,1,-1,0,unknown,0
50,blue,married,unknown,no,0,no,no,unknown,16,jun,599,3,-1,0,unknown,0
49,services,divorced,secondary,no,1162,no,no,cellular,5,feb,159,1,-1,0,unknown,0
31,services,single,secondary,no,374,no,no,telephone,28,jan,49,4,-1,0,unknown,0
35,technician,single,tertiary,no,5251,yes,no,unknown,17,jun,176,15,-1,0,unknown,0
32,management,married,tertiary,no,1517,no,no,cellular,13,aug,202,3,-1,0,unknown,0
41,management,single,tertiary,no,1278,yes,no,unknown,15,may,344,2,-1,0,unknown,0
32,blue,married,secondary,no,557,yes,yes,cellular,4,feb,210,2,253,1,failure,0
35,self,single,tertiary,no,0,yes,yes,cellular,18,may,185,1,-1,0,unknown,0
35,blue,single,secondary,no,885,yes,no,cellular,15,jul,632,6,-1,0,unknown,1
36,technician,married,tertiary,no,167,yes,no,cellular,28,jan,57,1,-1,0,unknown,0
55,housemaid,married,primary,no,1233,no,no,cellular,28,aug,97,2,-1,0,unknown,0
54,blue,married,secondary,no,0,no,no,cellular,19,aug,87,2,-1,0,unknown,0
30,management,married,tertiary,no,11,no,no,cellular,15,jul,84,5,-1,0,unknown,0
50,services,married,secondary,no,5569,no,no,cellular,7,aug,103,4,-1,0,unknown,0
30,technician,married,tertiary,no,0,no,no,cellular,28,aug,140,9,-1,0,unknown,0
57,housemaid,married,primary,no,1969,no,no,cellular,14,aug,286,3,-1,0,unknown,0
42,blue,married,unknown,no,665,yes,no,cellular,16,apr,291,1,332,3,failure,0
54,technician,divorced,secondary,no,-369,no,no,cellular,22,jul,246,4,-1,0,unknown,0
31,services,married,secondary,no,440,yes,no,unknown,17,jun,117,3,-1,0,unknown,0
29,housemaid,married,secondary,no,243,yes,no,unknown,3,jun,35,1,-1,0,unknown,0
36,technician,married,secondary,no,361,no,no,cellular,6,aug,188,4,-1,0,unknown,0
46,management,married,secondary,no,5559,no,no,unknown,17,jun,483,1,-1,0,unknown,0
36,management,married,tertiary,no,1014,yes,no,unknown,4,jun,34,2,-1,0,unknown,0
36,technician,married,secondary,no,0,no,no,cellular,7,aug,171,2,-1,0,unknown,0
40,management,married,tertiary,no,-606,yes,no,cellular,6,may,90,1,345,1,failure,0
46,management,divorced,secondary,no,558,no,no,cellular,19,aug,126,6,-1,0,unknown,0
32,services,married,secondary,no,144,yes,no,unknown,19,may,260,11,-1,0,unknown,0
40,blue,married,primary,no,1411,yes,no,cellular,12,may,224,2,357,2,failure,0
45,admin,married,secondary,no,1206,no,no,telephone,8,feb,309,1,446,3,failure,1
35,management,married,tertiary,no,0,yes,yes,cellular,25,jul,86,4,-1,0,unknown,0
50,admin,married,secondary,no,350,no,no,cellular,5,aug,66,2,-1,0,unknown,0
44,blue,single,primary,no,97,yes,no,unknown,23,may,95,14,-1,0,unknown,0
43,blue,single,tertiary,no,1344,yes,no,cellular,14,jul,74,2,-1,0,unknown,0
34,admin,married,secondary,no,131,no,no,cellular,19,nov,94,1,-1,0,unknown,0
31,technician,single,tertiary,no,-749,yes,yes,cellular,29,jul,82,4,-1,0,unknown,0
39,housemaid,married,tertiary,no,94,no,no,cellular,6,aug,181,2,-1,0,unknown,0
61,self,divorced,tertiary,no,6610,no,no,cellular,24,feb,481,2,-1,0,unknown,1
37,services,married,secondary,no,1543,yes,no,cellular,22,may,298,1,10,6,failure,1
26,services,single,secondary,no,-481,yes,yes,cellular,6,may,595,5,-1,0,unknown,0
32,student,married,tertiary,no,744,yes,no,cellular,14,may,506,2,352,1,other,0
44,management,married,unknown,no,187,yes,no,unknown,7,may,185,1,-1,0,unknown,0
50,blue,married,primary,no,-141,yes,no,unknown,20,jun,61,2,-1,0,unknown,0
39,blue,married,secondary,no,507,yes,no,unknown,8,may,136,2,-1,0,unknown,0
30,services,married,secondary,no,2191,yes,no,cellular,13,may,157,4,-1,0,unknown,0
28,management,married,tertiary,no,264,no,no,cellular,28,jan,183,1,-1,0,unknown,0
32,management,single,tertiary,no,0,yes,no,unknown,15,may,86,4,-1,0,unknown,0
58,management,single,unknown,no,1873,no,no,unknown,6,jun,49,2,-1,0,unknown,0
46,management,married,secondary,no,1299,yes,no,cellular,14,jul,104,2,-1,0,unknown,0
42,services,married,primary,no,0,no,no,cellular,17,jul,397,1,-1,0,unknown,0
42,blue,married,primary,no,223,yes,no,unknown,7,may,41,3,-1,0,unknown,0
35,technician,married,unknown,no,3,yes,yes,unknown,17,jun,124,23,-1,0,unknown,0
48,management,divorced,secondary,no,3324,no,no,cellular,18,aug,203,4,-1,0,unknown,0
43,admin,married,primary,no,15,yes,no,unknown,13,may,304,2,-1,0,unknown,0
51,management,married,tertiary,no,1990,no,no,telephone,31,jul,251,5,-1,0,unknown,0
52,admin,married,secondary,no,722,no,no,cellular,24,apr,60,3,-1,0,unknown,0
30,technician,single,tertiary,no,3,yes,no,cellular,6,may,45,2,169,2,failure,0
50,management,married,tertiary,no,-94,no,yes,unknown,25,jun,75,1,-1,0,unknown,0
51,technician,married,secondary,no,2242,no,no,cellular,18,aug,498,3,-1,0,unknown,0
47,retired,single,primary,no,3033,no,no,cellular,8,sep,293,1,-1,0,unknown,1
34,housemaid,single,secondary,no,1408,yes,no,unknown,23,may,245,1,-1,0,unknown,0
30,management,married,tertiary,no,314,no,no,cellular,19,nov,364,2,175,2,success,0
34,admin,married,secondary,no,1551,yes,yes,cellular,8,jul,188,2,82,4,other,0
48,unemployed,married,primary,no,0,no,no,cellular,21,nov,213,2,-1,0,unknown,0
50,admin,married,primary,no,82,no,no,cellular,22,aug,101,4,-1,0,unknown,0
51,management,married,tertiary,no,2125,no,yes,cellular,7,aug,20,2,-1,0,unknown,0
43,self,married,secondary,no,918,yes,no,unknown,6,may,193,1,-1,0,unknown,0
28,technician,single,tertiary,no,865,no,no,cellular,16,sep,177,1,-1,0,unknown,0
27,management,married,tertiary,no,802,no,no,cellular,22,sep,569,1,-1,0,unknown,1
35,services,married,secondary,no,207,yes,no,unknown,26,may,312,1,-1,0,unknown,0
29,services,single,secondary,no,887,no,no,cellular,4,feb,343,1,-1,0,unknown,0
55,management,married,tertiary,no,505,yes,no,cellular,17,apr,58,1,316,1,other,0
38,technician,married,secondary,no,0,yes,no,cellular,22,apr,315,1,-1,0,unknown,1
60,retired,married,secondary,no,-240,no,no,cellular,11,aug,152,6,-1,0,unknown,0
31,blue,single,primary,no,2369,yes,yes,cellular,20,nov,470,2,-1,0,unknown,0
43,services,married,secondary,no,278,yes,no,unknown,26,may,14,20,-1,0,unknown,0
45,management,married,secondary,no,0,no,no,unknown,5,jun,65,2,-1,0,unknown,0
81,retired,divorced,unknown,no,9224,no,no,telephone,9,nov,235,2,-1,0,unknown,0
30,technician,single,secondary,no,1625,yes,no,cellular,25,jul,90,3,-1,0,unknown,0
40,services,married,secondary,no,-342,yes,no,unknown,26,may,754,1,-1,0,unknown,0
41,blue,married,secondary,yes,-651,yes,yes,unknown,26,may,374,1,-1,0,unknown,0
35,blue,married,secondary,yes,-198,yes,no,unknown,9,may,72,2,-1,0,unknown,0
23,blue,single,primary,yes,-627,yes,yes,unknown,27,may,115,1,-1,0,unknown,0
59,management,married,secondary,no,42,no,no,cellular,21,nov,40,1,-1,0,unknown,0
42,technician,married,secondary,no,0,no,yes,unknown,8,may,7,3,-1,0,unknown,0
45,blue,married,primary,no,0,yes,no,cellular,21,jul,81,4,-1,0,unknown,0
56,services,married,unknown,no,616,no,no,unknown,18,jun,1812,1,-1,0,unknown,0
45,blue,married,secondary,no,3412,yes,no,cellular,12,may,101,2,-1,0,unknown,0
32,admin,single,secondary,no,103,yes,no,cellular,17,apr,158,1,337,1,other,0
46,admin,divorced,secondary,no,98,yes,yes,cellular,12,may,91,1,-1,0,unknown,0
26,technician,single,tertiary,no,36,no,yes,unknown,4,jul,502,2,-1,0,unknown,0
39,admin,married,secondary,no,419,yes,yes,unknown,8,may,35,1,-1,0,unknown,0
29,blue,single,primary,no,145,no,no,unknown,3,jul,452,1,-1,0,unknown,0
45,technician,single,secondary,no,1044,yes,no,unknown,3,jun,239,8,-1,0,unknown,0
31,management,married,tertiary,no,0,yes,no,cellular,4,may,108,2,167,1,failure,0
35,technician,single,tertiary,no,1880,no,no,cellular,20,may,154,1,-1,0,unknown,1
47,unemployed,married,secondary,no,0,no,no,unknown,19,jun,284,1,-1,0,unknown,0
57,management,married,tertiary,no,-92,yes,yes,unknown,20,jun,1617,1,-1,0,unknown,1
36,admin,single,secondary,no,0,yes,no,cellular,14,jul,80,2,-1,0,unknown,0
44,management,divorced,tertiary,no,0,yes,yes,cellular,19,nov,128,1,-1,0,unknown,0
50,management,married,tertiary,no,3284,yes,no,unknown,9,may,51,3,-1,0,unknown,0
40,management,single,secondary,no,900,yes,no,cellular,30,jul,84,2,-1,0,unknown,0
49,technician,married,secondary,no,0,yes,yes,cellular,21,jul,95,1,-1,0,unknown,0
35,blue,married,primary,no,441,yes,no,unknown,14,may,8,1,-1,0,unknown,0
41,blue,married,secondary,no,5517,yes,no,cellular,10,jul,584,1,-1,0,unknown,1
34,unemployed,single,tertiary,no,786,no,no,cellular,28,aug,122,11,-1,0,unknown,0
39,technician,married,secondary,no,-709,yes,no,cellular,25,jul,311,6,-1,0,unknown,0
31,management,single,tertiary,no,745,no,no,cellular,12,aug,121,4,-1,0,unknown,0
36,blue,married,secondary,no,4,yes,no,cellular,6,may,544,4,-1,0,unknown,0
37,blue,married,primary,no,-212,yes,no,cellular,15,may,189,3,352,1,other,0
36,technician,married,secondary,no,319,yes,no,cellular,29,jan,29,1,266,1,failure,0
34,housemaid,married,primary,no,-1,yes,no,cellular,9,jul,272,1,-1,0,unknown,0
50,technician,married,secondary,no,0,yes,yes,cellular,18,nov,126,2,-1,0,unknown,0
29,technician,single,secondary,no,1395,yes,no,unknown,26,may,61,1,-1,0,unknown,0
39,entrepreneur,married,secondary,no,1171,no,yes,cellular,21,nov,205,2,-1,0,unknown,0
31,management,married,tertiary,no,1224,yes,yes,cellular,20,nov,75,2,119,2,success,0
31,admin,single,secondary,no,40,no,no,cellular,4,aug,158,1,104,2,failure,0
29,technician,married,secondary,no,444,yes,no,cellular,21,jul,130,4,-1,0,unknown,0
31,admin,divorced,secondary,no,-579,yes,no,unknown,26,may,150,1,-1,0,unknown,0
44,blue,divorced,primary,no,-57,yes,no,cellular,7,may,234,1,356,2,failure,0
52,management,divorced,tertiary,no,-297,yes,no,unknown,20,jun,11,21,-1,0,unknown,0
34,blue,married,secondary,no,360,yes,no,unknown,21,may,66,2,-1,0,unknown,0
39,management,single,tertiary,no,12437,no,no,telephone,18,nov,40,1,-1,0,unknown,0
33,admin,single,tertiary,no,2,no,no,cellular,29,jan,132,2,-1,0,unknown,0
29,technician,single,tertiary,no,2489,yes,no,cellular,3,mar,355,1,86,5,failure,1
79,retired,married,primary,no,8556,no,no,telephone,18,jan,326,2,272,2,success,1
42,services,married,secondary,no,1048,yes,no,cellular,17,nov,71,1,186,1,failure,0
49,entrepreneur,married,primary,no,199,no,no,unknown,13,may,113,2,-1,0,unknown,0
31,blue,single,secondary,no,1358,yes,yes,unknown,23,may,339,2,-1,0,unknown,0
27,blue,single,secondary,no,14,no,no,unknown,14,may,72,2,-1,0,unknown,0
48,blue,married,secondary,no,154,yes,no,unknown,27,may,70,3,-1,0,unknown,0
48,management,divorced,tertiary,no,5041,yes,no,unknown,2,jun,362,1,-1,0,unknown,0
24,student,single,secondary,no,23878,no,no,cellular,26,may,133,1,97,1,success,1
32,management,single,tertiary,no,623,no,no,cellular,6,jul,335,3,194,2,failure,1
47,blue,divorced,primary,no,603,yes,yes,cellular,8,may,1080,1,-1,0,unknown,1
55,technician,single,tertiary,no,-703,yes,no,cellular,8,may,123,3,-1,0,unknown,0
38,self,married,secondary,no,8094,no,no,cellular,22,may,94,7,-1,0,unknown,0
32,blue,single,secondary,no,623,yes,no,cellular,20,apr,539,4,-1,0,unknown,0
35,technician,married,secondary,no,1368,no,no,cellular,27,may,329,1,41,2,other,1
39,blue,married,primary,no,0,no,no,unknown,9,jun,173,1,-1,0,unknown,0
54,retired,married,tertiary,no,4104,no,no,cellular,15,jul,68,8,-1,0,unknown,0
32,management,married,tertiary,no,500,no,no,cellular,8,aug,151,4,-1,0,unknown,0
42,blue,married,secondary,no,879,yes,no,cellular,18,nov,140,1,-1,0,unknown,0
36,services,single,secondary,no,-45,yes,no,unknown,8,may,289,1,-1,0,unknown,0
38,technician,married,secondary,no,728,yes,no,cellular,18,nov,286,1,181,2,other,0
51,blue,married,secondary,no,26,yes,no,unknown,5,may,79,1,-1,0,unknown,0
31,student,single,unknown,no,988,no,no,cellular,4,dec,377,5,191,11,other,0
34,management,married,tertiary,no,-304,yes,no,unknown,28,may,279,2,-1,0,unknown,0
33,technician,married,tertiary,no,599,yes,no,cellular,29,aug,461,2,-1,0,unknown,0
34,technician,single,secondary,no,0,no,no,cellular,28,aug,54,4,-1,0,unknown,0
37,services,married,secondary,no,658,yes,no,telephone,23,jul,175,1,-1,0,unknown,0
69,retired,married,secondary,no,745,no,no,telephone,9,sep,595,1,-1,0,unknown,0
74,retired,married,tertiary,no,1124,no,no,telephone,13,oct,200,2,-1,0,unknown,0
